date,Y_true,Y_pred_OLS_base,Y_pred_OLS_enh,Y_pred_DML
2025-10-09,0.2389115005329825,-1.1062221187350072,1.4779861381935078,1.0309556617685827
2025-10-10,0.3529320313917921,-1.370165485477236,0.8011528408624106,1.2754414904511104
2025-10-13,0.520900870807534,-2.224088595489777,0.5662226452643864,1.1200696858276102
2025-10-14,0.0816251565574282,-2.2197908009289784,1.1259025091469135,0.8100420407092989
2025-10-15,1.0009217122060567,-1.2348665332631463,0.9545502617454759,1.1808422547746138
2025-10-16,0.6979044927866761,-2.0973030668028736,0.4215876640826781,1.1020641277955392
2025-10-17,0.2026879390839021,-1.9384291539634422,0.401429185612321,0.3004194401189042
2025-10-20,-0.0515883453899634,-1.4334119899872217,0.6351874047175864,-0.1444321580867828
2025-10-21,0.2371121443548542,-1.6561230834218987,0.21986979953673474,0.08113029888138984
2025-10-22,0.383323210921407,-2.0343823329071595,0.2528177864625527,0.2139124730749598
2025-10-23,0.3414797526898948,-2.0617072747524365,0.4342180648541646,0.9856564093857857
2025-10-24,0.1216612179475107,-1.7489991847286954,0.23945879731549002,0.3575298627087046
2025-10-27,0.1990047765053496,-2.2636956747307484,0.09687452151741752,0.5483673042252452
2025-10-28,-0.5845333594657,-2.3059369935706133,-0.12963781682266143,-0.269424010355558
2025-10-29,0.0592722685052305,-2.514087264112903,-0.022054182821989694,0.02039426624308973
2025-10-30,0.4358338470342757,-2.5860048735506562,-0.025543214253160633,-0.2482053168046325
2025-10-31,0.0722194400792883,-2.1860632903017607,0.1022463210286597,0.08898576511026933
